Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
zstd 1.5.7 -3,420.55,1356.79,8305920,1289741,15.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zstd 1.5.7 -5,258.26,1379.75,8305920,1265261,15.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zstd 1.5.7 -7,112.37,1392.35,8305920,1224955,14.75,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zstd 1.5.7 -9,82.87,1405.92,8305920,1140389,13.73,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zstd 1.5.7 -11,40.33,1457.32,8305920,1158840,13.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zstd 1.5.7 -13,24.16,1751.72,8305920,1156341,13.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zstd 1.5.7 -15,13.23,2468.25,8305920,1116358,13.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zstd 1.5.7 -16,9.64,1935.88,8305920,1151064,13.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zstd 1.5.7 -19,6.05,1549.78,8305920,989548,11.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
xz 5.8.1 -1,40.42,216.41,8305920,1008024,12.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
xz 5.8.1 -3,19.86,225.45,8305920,1007896,12.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
xz 5.8.1 -5,5.07,254.09,8305920,864104,10.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
xz 5.8.1 -7,4.78,253.03,8305920,861700,10.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
xz 5.8.1 -9,4.68,223.91,8305920,861700,10.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zlib 1.3.1 -1,178.04,663.41,8305920,1422319,17.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zlib 1.3.1 -3,124.50,693.03,8305920,1396522,16.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zlib 1.3.1 -5,75.11,462.01,8305920,1343031,16.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zlib 1.3.1 -7,28.22,467.14,8305920,1332841,16.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zlib 1.3.1 -9,3.45,468.21,8305920,1331906,16.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
zstd 1.5.7 -1,615.32,1400.54,8305920,1200686,14.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zstd 1.5.7 -3,418.14,1351.72,8305920,1288908,15.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zstd 1.5.7 -5,258.06,1384.41,8305920,1264715,15.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zstd 1.5.7 -7,113.10,1395.03,8305920,1224459,14.74,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zstd 1.5.7 -9,83.21,1401.61,8305920,1141023,13.74,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zstd 1.5.7 -11,40.46,1462.19,8305920,1159719,13.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zstd 1.5.7 -13,24.11,1764.16,8305920,1157755,13.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zstd 1.5.7 -15,12.88,2478.55,8305920,1115007,13.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zstd 1.5.7 -16,9.74,1974.83,8305920,1181603,14.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zstd 1.5.7 -19,5.95,1543.50,8305920,989364,11.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
xz 5.8.1 -1,40.57,216.75,8305920,1008652,12.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
xz 5.8.1 -3,19.62,223.74,8305920,1008644,12.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
xz 5.8.1 -5,5.12,254.55,8305920,865872,10.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
xz 5.8.1 -7,4.75,254.18,8305920,863636,10.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
xz 5.8.1 -9,4.73,223.95,8305920,863636,10.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zlib 1.3.1 -1,178.19,664.54,8305920,1421685,17.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zlib 1.3.1 -3,125.23,694.56,8305920,1395957,16.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zlib 1.3.1 -5,75.12,462.51,8305920,1341415,16.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zlib 1.3.1 -7,28.20,463.64,8305920,1330972,16.02,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zlib 1.3.1 -9,3.44,463.59,8305920,1329638,16.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/326
zstd 1.5.7 -1,606.27,1397.35,8305920,1237000,14.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zstd 1.5.7 -3,416.90,1351.63,8305920,1288619,15.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zstd 1.5.7 -5,256.92,1397.43,8305920,1265627,15.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zstd 1.5.7 -7,113.13,1399.48,8305920,1226212,14.76,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zstd 1.5.7 -9,83.15,1401.88,8305920,1143251,13.76,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zstd 1.5.7 -11,39.70,1457.76,8305920,1161711,13.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zstd 1.5.7 -13,24.42,1755.07,8305920,1157710,13.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zstd 1.5.7 -15,13.80,2467.20,8305920,1114040,13.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zstd 1.5.7 -16,9.68,1762.23,8305920,1126695,13.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zstd 1.5.7 -19,5.92,1559.25,8305920,991912,11.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
xz 5.8.1 -1,40.07,215.73,8305920,1010584,12.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
xz 5.8.1 -3,19.93,224.39,8305920,1010176,12.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
xz 5.8.1 -5,5.04,254.29,8305920,867604,10.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
xz 5.8.1 -7,4.70,254.47,8305920,865304,10.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
xz 5.8.1 -9,4.73,225.60,8305920,865304,10.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zlib 1.3.1 -1,178.86,659.50,8305920,1423655,17.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zlib 1.3.1 -3,125.13,693.27,8305920,1397343,16.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zlib 1.3.1 -5,75.48,465.61,8305920,1343067,16.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zlib 1.3.1 -7,28.24,464.71,8305920,1332534,16.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zlib 1.3.1 -9,3.45,467.50,8305920,1331097,16.03,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/327
zstd 1.5.7 -1,577.23,1366.02,8305920,1364588,16.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zstd 1.5.7 -3,377.92,1302.89,8305920,1421298,17.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zstd 1.5.7 -5,245.88,1370.57,8305920,1389388,16.73,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zstd 1.5.7 -7,110.93,1347.56,8305920,1358678,16.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zstd 1.5.7 -9,80.41,1346.69,8305920,1266760,15.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zstd 1.5.7 -11,39.27,1379.45,8305920,1280852,15.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zstd 1.5.7 -13,22.88,1575.33,8305920,1275529,15.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zstd 1.5.7 -15,12.42,2258.58,8305920,1244535,14.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zstd 1.5.7 -16,9.18,1549.27,8305920,1218914,14.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zstd 1.5.7 -19,5.88,1428.84,8305920,1139991,13.73,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
xz 5.8.1 -1,37.77,200.39,8305920,1120800,13.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
xz 5.8.1 -3,19.03,209.33,8305920,1122212,13.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
xz 5.8.1 -5,4.97,227.20,8305920,969012,11.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
xz 5.8.1 -7,4.67,227.60,8305920,967440,11.65,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
xz 5.8.1 -9,4.59,202.93,8305920,967440,11.65,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zlib 1.3.1 -1,164.79,616.50,8305920,1514636,18.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zlib 1.3.1 -3,119.61,678.07,8305920,1490273,17.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zlib 1.3.1 -5,73.20,461.17,8305920,1443281,17.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zlib 1.3.1 -7,26.10,458.37,8305920,1435305,17.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zlib 1.3.1 -9,3.29,466.71,8305920,1433236,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/328
zstd 1.5.7 -1,581.62,1362.21,8305920,1349856,16.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zstd 1.5.7 -3,383.44,1319.54,8305920,1400099,16.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zstd 1.5.7 -5,246.28,1349.73,8305920,1372953,16.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zstd 1.5.7 -7,110.81,1341.08,8305920,1340097,16.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zstd 1.5.7 -9,79.94,1352.27,8305920,1254219,15.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zstd 1.5.7 -11,39.65,1381.60,8305920,1271347,15.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zstd 1.5.7 -13,23.13,1586.81,8305920,1265013,15.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zstd 1.5.7 -15,12.91,2274.07,8305920,1234102,14.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zstd 1.5.7 -16,9.65,1514.85,8305920,1207451,14.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zstd 1.5.7 -19,5.85,1443.51,8305920,1125022,13.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
xz 5.8.1 -1,37.17,204.62,8305920,1110896,13.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
xz 5.8.1 -3,19.17,212.36,8305920,1113200,13.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
xz 5.8.1 -5,4.72,230.58,8305920,960548,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
xz 5.8.1 -7,4.47,230.50,8305920,958568,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
xz 5.8.1 -9,4.64,207.66,8305920,958568,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zlib 1.3.1 -1,164.06,615.46,8305920,1517653,18.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zlib 1.3.1 -3,119.02,676.62,8305920,1491554,17.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zlib 1.3.1 -5,72.11,455.21,8305920,1442720,17.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zlib 1.3.1 -7,25.97,465.24,8305920,1433772,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zlib 1.3.1 -9,3.23,466.73,8305920,1432501,17.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/329
zstd 1.5.7 -1,581.65,1365.53,8305920,1323187,15.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zstd 1.5.7 -3,384.06,1297.98,8305920,1397508,16.83,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zstd 1.5.7 -5,251.66,1343.97,8305920,1370241,16.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zstd 1.5.7 -7,109.41,1353.03,8305920,1333903,16.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zstd 1.5.7 -9,78.48,1356.31,8305920,1244236,14.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zstd 1.5.7 -11,39.12,1398.95,8305920,1261552,15.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zstd 1.5.7 -13,22.96,1608.86,8305920,1257535,15.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zstd 1.5.7 -15,13.02,2293.51,8305920,1228091,14.79,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zstd 1.5.7 -16,9.58,1729.15,8305920,1267478,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zstd 1.5.7 -19,5.87,1413.33,8305920,1114957,13.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
xz 5.8.1 -1,38.00,203.94,8305920,1103372,13.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
xz 5.8.1 -3,19.34,215.34,8305920,1108072,13.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
xz 5.8.1 -5,4.88,233.03,8305920,953508,11.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
xz 5.8.1 -7,4.64,235.73,8305920,951424,11.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
xz 5.8.1 -9,4.67,209.39,8305920,951424,11.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zlib 1.3.1 -1,168.22,610.46,8305920,1512826,18.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zlib 1.3.1 -3,118.85,676.71,8305920,1484355,17.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zlib 1.3.1 -5,71.27,452.06,8305920,1435254,17.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zlib 1.3.1 -7,26.19,458.96,8305920,1425794,17.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zlib 1.3.1 -9,3.27,459.29,8305920,1424734,17.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/330
zstd 1.5.7 -1,589.40,1361.06,8305920,1370422,16.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zstd 1.5.7 -3,378.29,1291.59,8305920,1426719,17.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zstd 1.5.7 -5,242.81,1344.69,8305920,1393996,16.78,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zstd 1.5.7 -7,107.62,1373.20,8305920,1363025,16.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zstd 1.5.7 -9,77.39,1354.12,8305920,1272344,15.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zstd 1.5.7 -11,38.51,1372.48,8305920,1286283,15.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zstd 1.5.7 -13,21.67,1569.34,8305920,1281058,15.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zstd 1.5.7 -15,11.91,2246.21,8305920,1248391,15.03,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zstd 1.5.7 -16,7.72,1548.12,8305920,1223080,14.73,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zstd 1.5.7 -19,5.27,1374.83,8305920,1146085,13.80,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
xz 5.8.1 -1,36.94,201.36,8305920,1124384,13.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
xz 5.8.1 -3,16.23,206.57,8305920,1125484,13.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
xz 5.8.1 -5,4.48,222.72,8305920,973752,11.72,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
xz 5.8.1 -7,4.31,226.94,8305920,972684,11.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
xz 5.8.1 -9,4.22,203.93,8305920,972684,11.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zlib 1.3.1 -1,165.68,618.11,8305920,1519005,18.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zlib 1.3.1 -3,118.07,678.97,8305920,1491958,17.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zlib 1.3.1 -5,70.22,451.36,8305920,1446505,17.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zlib 1.3.1 -7,25.86,458.23,8305920,1438953,17.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zlib 1.3.1 -9,3.25,458.65,8305920,1437336,17.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/331
zstd 1.5.7 -1,576.94,1349.26,8305920,1365808,16.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zstd 1.5.7 -3,380.17,1298.89,8305920,1424582,17.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zstd 1.5.7 -5,243.67,1334.23,8305920,1392744,16.77,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zstd 1.5.7 -7,106.58,1310.38,8305920,1362752,16.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zstd 1.5.7 -9,77.12,1340.09,8305920,1269699,15.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zstd 1.5.7 -11,38.59,1380.12,8305920,1284421,15.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zstd 1.5.7 -13,20.65,1553.41,8305920,1279025,15.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zstd 1.5.7 -15,11.52,2226.66,8305920,1248825,15.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zstd 1.5.7 -16,8.44,1703.39,8305920,1290740,15.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zstd 1.5.7 -19,5.14,1412.89,8305920,1142887,13.76,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
xz 5.8.1 -1,35.15,198.70,8305920,1120804,13.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
xz 5.8.1 -3,17.43,207.58,8305920,1123804,13.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
xz 5.8.1 -5,4.31,220.10,8305920,971548,11.70,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
xz 5.8.1 -7,4.12,220.17,8305920,969532,11.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
xz 5.8.1 -9,4.14,200.85,8305920,969532,11.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zlib 1.3.1 -1,163.64,608.57,8305920,1518971,18.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zlib 1.3.1 -3,118.26,676.53,8305920,1492847,17.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zlib 1.3.1 -5,70.51,453.80,8305920,1447570,17.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zlib 1.3.1 -7,25.83,454.98,8305920,1439917,17.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zlib 1.3.1 -9,3.27,460.72,8305920,1438202,17.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/332
zstd 1.5.7 -1,577.12,1375.83,8305920,1360993,16.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/333
zstd 1.5.7 -3,374.87,1288.99,8305920,1420756,17.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/333
zstd 1.5.7 -5,242.09,1330.24,8305920,1391091,16.75,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/333
zstd 1.5.7 -7,109.94,1349.66,8305920,1360013,16.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/333
